,isbn10,authors,title,category_id,lang,year,rating-avg,category_name
178915,817319123,"[42754, 42755, 42756]","Jeffrey's Latest 13 : More Alabama Ghosts, Commemorative Edition",2624,en,2016,4.29,Horror
181072,1782945881,[6882],9-1 GCSE Combined Science: Physics AQA Higher Complete Revision & Practice with Online Edition,2580,en,2016,4.66,Physics Books for Kids
181073,1493814303,[8185],"Let's Explore Physical Science Grades K-1, 10-Book Set (Informational Text: Exploring Science)",2580,en,2014,,Physics Books for Kids
181074,778719111,[9074],Buildings and Structures,2580,en,2015,,Physics Books for Kids
181075,1620658186,[8160],Mummies and Sound,2580,en,2014,3.71,Physics Books for Kids
181076,1467797170,[9316],Stephen Hawking : Theoretical Physicist,2580,en,2016,3.83,Physics Books for Kids
181077,761378669,[9353],Put Levers to the Test,2580,en,2012,5.0,Physics Books for Kids
181078,1448812992,[2098],Wedges in Action,2580,en,2010,,Physics Books for Kids
181079,1538221578,[10135],Magnetism,2580,en,2018,3.0,Physics Books for Kids
181080,1844194906,[11467],OCR Gateway Physics B : Revision Guide,2580,en,2011,,Physics Books for Kids
181081,1108796753,"[12829, 12830, 12831]",Cambridge International AS & A Level Physics Digital Teacher's Resource Access Card,2580,en,2020,,Physics Books for Kids
181082,1619301806,"[13025, 13026]",EXPLORE ELECTRICITY! : WITH 25 GREAT PROJECTS,2580,en,2013,3.5,Physics Books for Kids
181083,1260441997,[13383],"5 Steps to a 5: 500 AP Physics 1 Questions to Know by Test Day, Third Edition",2580,en,2019,,Physics Books for Kids
181084,1486000827,[33947],"Sails Early Level 1 Red, Red Bridging Yellow Teacher Resource CD",2580,,2012,,Physics Books for Kids
181107,086037372X,"[8112, 8113]",In the Prophet's Garden : A Selection of Ahadith for the Young,2574,en,2010,4.83,Islamic Books for Kids
181108,957138822,[9936],The 99 Names of God : An Illustrated Guide for Young and Old,2574,en,2016,4.33,Islamic Books for Kids
182683,1409193284,[9973],"The Kew Gardens Girls : A wartime saga in official partnership with the Royal Botanic Gardens, Kew",343,en,2020,,Historical Adventure
182684,1950305422,[22496],The Bone Weaver's Orchard,343,en,2019,4.14,Historical Adventure
182685,1788637380,[22653],Relics,343,,2020,,Historical Adventure
182686,099684564X,[23134],The 9th Demon : Time of the Cross,343,en,2018,,Historical Adventure
182687,999665677,"[23183, 23184]",13 Miller's Court,343,en,2018,4.83,Historical Adventure
182688,149267012X,[24710],The 7 1/2 Deaths of Evelyn Hardcastle,343,en,2019,3.9,Historical Adventure
182689,1543606679,"[31429, 30815]",Rogue River Feud : A Western Story,343,en,2017,4.1,Historical Adventure
182690,154366587X,"[31854, 31473]",The King's Justice,343,en,2018,3.96,Historical Adventure
182691,1721340564,"[31976, 16480]",Smile of the Wolf,343,en,2018,3.93,Historical Adventure
182692,1522613358,"[32086, 31562, 32087]",Darkness,343,en,2017,4.23,Historical Adventure
182693,171351804X,"[30617, 32296]",The Mayor of Polk Street : A Novel of Narrows Gate,343,en,2020,,Historical Adventure
182694,1511306254,"[34380, 31571]",House of Eight Orchids,343,en,2016,3.98,Historical Adventure
182695,1531817513,"[5710, 34588]",The Resurrection Maker : A Thriller,343,en,2016,3.5,Historical Adventure
182696,1978682654,"[34667, 34668]",Blood and Blade,343,en,2020,4.34,Historical Adventure
182697,1982688408,"[35324, 35325]",The Murder Stone : A Novel of Suspense,343,en,2020,3.83,Historical Adventure
182698,1978681429,"[36245, 36246]",Sword of Empire: Centurion,343,en,2020,,Historical Adventure
182699,552161330,[47917],Hero of Rome (Gaius Valerius Verrens 1) : An action-packed and riveting novel of Roman adventure...,343,en,2011,4.1,Historical Adventure
182700,142096593X,[48381],The Log of a Cowboy,343,en,2020,5.0,Historical Adventure
182701,1409193284,[9973],"The Kew Gardens Girls : A wartime saga in official partnership with the Royal Botanic Gardens, Kew",360,en,2020,,Historical Romance
182702,786022256,[16889],Child's Prey,360,en,2010,3.01,Historical Romance
182703,1760851574,[22062],Tidelands,360,,2020,,Historical Romance
182704,1635760860,[22660],Everwylde,360,en,2018,4.31,Historical Romance
182705,1925491315,[24104],Clash of Storms,360,en,2019,4.06,Historical Romance
182706,1760851566,[22062],Tidelands,360,,2019,3.78,Historical Romance
182707,1501213458,"[30565, 30566]",Heart of Glass,360,en,2016,4.01,Historical Romance
182708,1799723313,"[30660, 30661, 30662]",Dovetail : A Novel,360,en,2020,4.27,Historical Romance
182709,1094105414,"[30689, 30690]",A Delicate Deception Lib/E,360,en,2020,3.88,Historical Romance
182710,1799712516,"[30769, 30770]",La Joya De Meggernie / the Jewel of Meggernie,360,es,2019,4.25,Historical Romance
182711,1713530899,[30804],Lost in Your Arms,360,en,2021,3.91,Historical Romance
182712,1501261142,"[30554, 30555]",A Heart's Promise,360,en,2015,3.94,Historical Romance
182713,149157822X,"[30988, 30989]",The Fire of Home,360,en,2014,3.95,Historical Romance
182714,1501200429,"[31007, 31008, 31009, 31010, 31011]",Among the Fair Magnolias : Four Southern Love Stories,360,en,2015,3.8,Historical Romance
182715,1978606281,"[31227, 31228]",The Lord's Captive,360,en,2018,4.29,Historical Romance
182716,197868200X,"[31248, 31249]",The Music Box,360,en,2020,3.53,Historical Romance
182717,1713508281,"[31253, 31254]",With Seduction in Mind,360,en,2020,3.61,Historical Romance
182718,1629233935,"[31275, 31276]",21 Aldgate,360,en,2014,3.82,Historical Romance
182719,1501236776,[31301],The Duke's Holiday,360,en,2015,3.97,Historical Romance
182720,1522670181,"[31322, 31323]",La Desperada,360,en,2016,3.81,Historical Romance
182721,1511319801,"[31423, 31424]",A Phantom Affair,360,en,2015,3.7,Historical Romance
182722,1511391790,"[31439, 31440]",The Cartel,360,en,2016,4.01,Historical Romance
182723,1531819648,"[31552, 31553]",The Spanish Marriage,360,en,2016,3.0,Historical Romance
182724,1491529377,"[33156, 31629]",A Matter of Grave Concern,360,en,2014,3.76,Historical Romance
182725,1531871453,"[35526, 35527]",Enchantment of a Highlander,360,en,2016,4.29,Historical Romance
182726,1094160164,"[35538, 35539]",The Care and Feeding of Waspish Widows : Feminine Pursuits,360,en,2020,,Historical Romance
182727,1978647662,"[35575, 35576]",The Bashful Bride,360,en,2019,3.43,Historical Romance
182728,1978629664,"[33705, 33532]",Lord of Falcon Ridge,360,en,2018,3.84,Historical Romance
182729,1536692522,"[35596, 30883]",Everything but a Dog,360,en,2017,4.05,Historical Romance
182730,1799726258,"[35604, 31183]",A Modest Independence,360,en,2019,3.92,Historical Romance
182731,1094027332,"[35615, 32207]",The Prince of Broadway Lib/E : Uptown Girls,360,en,2019,3.9,Historical Romance
182732,1799730727,"[35616, 35617, 33653]",The Photographer,360,en,2020,4.05,Historical Romance
182733,1799730719,"[35616, 35617, 33653]",The Photographer,360,en,2020,4.05,Historical Romance
182734,1978644906,"[35618, 35619]",Dark Duke,360,en,2019,4.03,Historical Romance
182735,1978689187,"[35636, 35637]",Wicked Delights of a Bridal Bed,360,en,2019,3.88,Historical Romance
182736,1469265982,"[35692, 30850]",The Heir,360,en,2012,3.79,Historical Romance
182737,1469285940,"[35696, 30850, 31761]",A Wanted Man,360,en,2013,4.15,Historical Romance
182738,1094103462,"[35737, 35738]",A Royal Kiss & Tell,360,en,2020,3.86,Historical Romance
182739,1522613331,"[35764, 35765]",Ransomed Jewels,360,en,2016,4.06,Historical Romance
182740,1511362928,"[33705, 33532]",Prince of Ravenscar,360,en,2016,3.5,Historical Romance
182741,1721357661,"[32598, 35792]",Dark Embrace,360,en,2018,3.87,Historical Romance
182742,1978647689,"[35575, 35576]",The Bashful Bride,360,en,2019,3.43,Historical Romance
182743,1469274302,"[33705, 33532]",Night Shadow,360,en,2013,3.96,Historical Romance
182744,1536645044,"[35830, 35831]",A Time for Giving,360,en,2017,3.14,Historical Romance
182745,171353083X,[30804],Rules of Attraction,360,en,2021,3.82,Historical Romance
182746,1094104736,[35849],Red Sky Over Hawaii,360,en,2020,4.4,Historical Romance
182747,153180067X,"[36068, 34612]",The Battling Bluestocking,360,en,2016,3.55,Historical Romance
182748,1978691610,"[36079, 36080]",Saving the Scot,360,en,2019,4.26,Historical Romance
182749,1522664254,"[36556, 36557]",Lady of the Glen,360,en,2016,3.9,Historical Romance
182750,1977313876,"[31444, 31469]","Her Majesty, My Love",360,en,2019,3.99,Historical Romance
182751,149453584X,"[31444, 31469]",Duchess of My Heart,360,en,2019,3.96,Historical Romance
182752,1978689675,"[36706, 36707]",El Camino De La Seduccion / the Path of Seduction,360,es,2019,4.4,Historical Romance
182753,1531800653,"[36068, 36728]",The Bath Quadrille,360,en,2016,3.23,Historical Romance
182754,1494557819,"[36754, 31342]",The Spring Bride,360,en,2015,3.79,Historical Romance
182755,1511320958,"[36801, 31326]",Healing Montana Sky,360,en,2015,4.4,Historical Romance
182756,1978606427,"[31227, 31228]",The Thief's Countess,360,en,2018,4.15,Historical Romance
182757,1491597356,"[32015, 36882]",The Curiosity Keeper,360,en,2015,3.79,Historical Romance
182758,1543675034,"[30794, 34491]",Ana Karenina/ Anna Karenina,360,es,2018,4.04,Historical Romance
182759,1501245465,"[31330, 31326]",Noelle,360,en,2015,3.87,Historical Romance
182760,1501234277,"[31750, 36928]",An Empty Cup,360,en,2015,3.83,Historical Romance
182761,1978682174,"[36939, 36940]",The Rose of York: Crown of Destiny,360,en,2020,3.93,Historical Romance
182762,197868262X,"[35539, 36951]",The True Darcy Spirit : A Novel,360,en,2020,,Historical Romance
182763,1978681135,"[36939, 36940]",Love and War,360,en,2020,3.71,Historical Romance
182764,1978668058,"[36958, 31094]",When Lightning Strikes,360,en,2019,3.61,Historical Romance
182765,1094170232,[36964],Night Song,360,en,2020,4.51,Historical Romance
182766,1094170178,[36965],Would I Lie to the Duke : The Union of the Rakes,360,en,2020,4.24,Historical Romance
182767,1094169838,[36970],The Bride Bet : Girl Meets Duke,360,en,2020,3.96,Historical Romance
182768,1536645087,"[35830, 34665]",More Than a Miracle,360,en,2017,3.25,Historical Romance
182769,1423315448,"[31381, 30850]",Reckless Love,360,en,2007,3.8,Historical Romance
182770,1713501961,"[37265, 37266, 31338]",Laurel: By Camelot's Blood,360,en,2020,4.0,Historical Romance
182771,1491529091,"[36676, 36829]",Never Marry a Viscount,360,en,2014,3.8,Historical Romance
182772,1848668678,[44970],Firestorm,360,en,2014,3.72,Historical Romance
182773,1444736256,[47871],The Secrets of Mary Bowser : An incredible novel of one woman's courage during the Civil War based on an unforgettable true story,360,en,2012,3.96,Historical Romance
182774,147368465X,[48556],The Balcony,360,en,2018,2.0,Historical Romance
182775,525656154,[48794],The Secrets We Kept,360,en,2019,3.71,Historical Romance
182776,1409193284,[9973],"The Kew Gardens Girls : A wartime saga in official partnership with the Royal Botanic Gardens, Kew",2632,en,2020,,Historical Romance
182777,786022256,[16889],Child's Prey,2632,en,2010,3.01,Historical Romance
182778,1760851574,[22062],Tidelands,2632,,2020,,Historical Romance
182779,1635760860,[22660],Everwylde,2632,en,2018,4.31,Historical Romance
182780,1925491315,[24104],Clash of Storms,2632,en,2019,4.06,Historical Romance
182781,1760851566,[22062],Tidelands,2632,,2019,3.78,Historical Romance
182782,1501213458,"[30565, 30566]",Heart of Glass,2632,en,2016,4.01,Historical Romance
182783,1799723313,"[30660, 30661, 30662]",Dovetail : A Novel,2632,en,2020,4.27,Historical Romance
182784,1094105414,"[30689, 30690]",A Delicate Deception Lib/E,2632,en,2020,3.88,Historical Romance
182785,1799712516,"[30769, 30770]",La Joya De Meggernie / the Jewel of Meggernie,2632,es,2019,4.25,Historical Romance
182786,1713530899,[30804],Lost in Your Arms,2632,en,2021,3.91,Historical Romance
182787,1501261142,"[30554, 30555]",A Heart's Promise,2632,en,2015,3.94,Historical Romance
182788,149157822X,"[30988, 30989]",The Fire of Home,2632,en,2014,3.95,Historical Romance
182789,1501200429,"[31007, 31008, 31009, 31010, 31011]",Among the Fair Magnolias : Four Southern Love Stories,2632,en,2015,3.8,Historical Romance
182790,1978606281,"[31227, 31228]",The Lord's Captive,2632,en,2018,4.29,Historical Romance
182791,197868200X,"[31248, 31249]",The Music Box,2632,en,2020,3.53,Historical Romance
182792,1713508281,"[31253, 31254]",With Seduction in Mind,2632,en,2020,3.61,Historical Romance
182793,1629233935,"[31275, 31276]",21 Aldgate,2632,en,2014,3.82,Historical Romance
182794,1501236776,[31301],The Duke's Holiday,2632,en,2015,3.97,Historical Romance
182795,1522670181,"[31322, 31323]",La Desperada,2632,en,2016,3.81,Historical Romance
182796,1511319801,"[31423, 31424]",A Phantom Affair,2632,en,2015,3.7,Historical Romance
182797,1511391790,"[31439, 31440]",The Cartel,2632,en,2016,4.01,Historical Romance
182798,1531819648,"[31552, 31553]",The Spanish Marriage,2632,en,2016,3.0,Historical Romance
182799,1491529377,"[33156, 31629]",A Matter of Grave Concern,2632,en,2014,3.76,Historical Romance
182800,1531871453,"[35526, 35527]",Enchantment of a Highlander,2632,en,2016,4.29,Historical Romance
182801,1094160164,"[35538, 35539]",The Care and Feeding of Waspish Widows : Feminine Pursuits,2632,en,2020,,Historical Romance
182802,1978647662,"[35575, 35576]",The Bashful Bride,2632,en,2019,3.43,Historical Romance
182803,1978629664,"[33705, 33532]",Lord of Falcon Ridge,2632,en,2018,3.84,Historical Romance
182804,1536692522,"[35596, 30883]",Everything but a Dog,2632,en,2017,4.05,Historical Romance
182805,1799726258,"[35604, 31183]",A Modest Independence,2632,en,2019,3.92,Historical Romance
182806,1094027332,"[35615, 32207]",The Prince of Broadway Lib/E : Uptown Girls,2632,en,2019,3.9,Historical Romance
182807,1799730727,"[35616, 35617, 33653]",The Photographer,2632,en,2020,4.05,Historical Romance
182808,1799730719,"[35616, 35617, 33653]",The Photographer,2632,en,2020,4.05,Historical Romance
182809,1978644906,"[35618, 35619]",Dark Duke,2632,en,2019,4.03,Historical Romance
182810,1978689187,"[35636, 35637]",Wicked Delights of a Bridal Bed,2632,en,2019,3.88,Historical Romance
182811,1469265982,"[35692, 30850]",The Heir,2632,en,2012,3.79,Historical Romance
182812,1469285940,"[35696, 30850, 31761]",A Wanted Man,2632,en,2013,4.15,Historical Romance
182813,1094103462,"[35737, 35738]",A Royal Kiss & Tell,2632,en,2020,3.86,Historical Romance
182814,1522613331,"[35764, 35765]",Ransomed Jewels,2632,en,2016,4.06,Historical Romance
182815,1511362928,"[33705, 33532]",Prince of Ravenscar,2632,en,2016,3.5,Historical Romance
182816,1721357661,"[32598, 35792]",Dark Embrace,2632,en,2018,3.87,Historical Romance
182817,1978647689,"[35575, 35576]",The Bashful Bride,2632,en,2019,3.43,Historical Romance
182818,1469274302,"[33705, 33532]",Night Shadow,2632,en,2013,3.96,Historical Romance
182819,1536645044,"[35830, 35831]",A Time for Giving,2632,en,2017,3.14,Historical Romance
182820,171353083X,[30804],Rules of Attraction,2632,en,2021,3.82,Historical Romance
182821,1094104736,[35849],Red Sky Over Hawaii,2632,en,2020,4.4,Historical Romance
182822,153180067X,"[36068, 34612]",The Battling Bluestocking,2632,en,2016,3.55,Historical Romance
182823,1978691610,"[36079, 36080]",Saving the Scot,2632,en,2019,4.26,Historical Romance
182824,1522664254,"[36556, 36557]",Lady of the Glen,2632,en,2016,3.9,Historical Romance
182825,1977313876,"[31444, 31469]","Her Majesty, My Love",2632,en,2019,3.99,Historical Romance
182826,149453584X,"[31444, 31469]",Duchess of My Heart,2632,en,2019,3.96,Historical Romance
182827,1978689675,"[36706, 36707]",El Camino De La Seduccion / the Path of Seduction,2632,es,2019,4.4,Historical Romance
182828,1531800653,"[36068, 36728]",The Bath Quadrille,2632,en,2016,3.23,Historical Romance
182829,1494557819,"[36754, 31342]",The Spring Bride,2632,en,2015,3.79,Historical Romance
182830,1511320958,"[36801, 31326]",Healing Montana Sky,2632,en,2015,4.4,Historical Romance
182831,1978606427,"[31227, 31228]",The Thief's Countess,2632,en,2018,4.15,Historical Romance
182832,1491597356,"[32015, 36882]",The Curiosity Keeper,2632,en,2015,3.79,Historical Romance
182833,1543675034,"[30794, 34491]",Ana Karenina/ Anna Karenina,2632,es,2018,4.04,Historical Romance
182834,1501245465,"[31330, 31326]",Noelle,2632,en,2015,3.87,Historical Romance
182835,1501234277,"[31750, 36928]",An Empty Cup,2632,en,2015,3.83,Historical Romance
182836,1978682174,"[36939, 36940]",The Rose of York: Crown of Destiny,2632,en,2020,3.93,Historical Romance
182837,197868262X,"[35539, 36951]",The True Darcy Spirit : A Novel,2632,en,2020,,Historical Romance
182838,1978681135,"[36939, 36940]",Love and War,2632,en,2020,3.71,Historical Romance
182839,1978668058,"[36958, 31094]",When Lightning Strikes,2632,en,2019,3.61,Historical Romance
182840,1094170232,[36964],Night Song,2632,en,2020,4.51,Historical Romance
182841,1094170178,[36965],Would I Lie to the Duke : The Union of the Rakes,2632,en,2020,4.24,Historical Romance
182842,1094169838,[36970],The Bride Bet : Girl Meets Duke,2632,en,2020,3.96,Historical Romance
182843,1536645087,"[35830, 34665]",More Than a Miracle,2632,en,2017,3.25,Historical Romance
182844,1423315448,"[31381, 30850]",Reckless Love,2632,en,2007,3.8,Historical Romance
182845,1713501961,"[37265, 37266, 31338]",Laurel: By Camelot's Blood,2632,en,2020,4.0,Historical Romance
182846,1491529091,"[36676, 36829]",Never Marry a Viscount,2632,en,2014,3.8,Historical Romance
182847,1848668678,[44970],Firestorm,2632,en,2014,3.72,Historical Romance
182848,1444736256,[47871],The Secrets of Mary Bowser : An incredible novel of one woman's courage during the Civil War based on an unforgettable true story,2632,en,2012,3.96,Historical Romance
182849,147368465X,[48556],The Balcony,2632,en,2018,2.0,Historical Romance
182850,525656154,[48794],The Secrets We Kept,2632,en,2019,3.71,Historical Romance
184891,3030070174,"[11180, 11181]",Sustainability and the Humanities,3126,en,2019,,Religious Issues & Debates
184892,3319505610,"[13032, 13033]",Water and Scriptures : Ancient Roots for Sustainable Development,3126,en,2017,,Religious Issues & Debates
184893,1876697229,[14274],The Ending of Mark's Gospel : The Key to Understanding the Gospels and Christianity,3126,en,2020,,Religious Issues & Debates
184894,1108790453,"[22579, 22580]","The Cambridge History of Judaism: Volume 8, The Modern World, 1815-2000",3126,en,2019,,Religious Issues & Debates
184895,1349345296,[43878],Global and Local Televangelism,3126,en,2014,,Religious Issues & Debates
185125,9550041050,[11679],The Vampire Umpire : And Other Stories,2484,,2013,,"Annuals, Anthologies & Poetry"
185126,1472336720,[],365 Stories and Rhymes for Girls,2484,,2013,,"Annuals, Anthologies & Poetry"
185127,1472336712,[],365 Stories and Rhymes for Boys : A story a day,2484,,2013,,"Annuals, Anthologies & Poetry"
185128,9781447205166,[4073],101 Poems for Children Chosen by Carol Ann Duffy: A Laureate's Choice,2484,en,2012,3.75,"Annuals, Anthologies & Poetry"
185644,3906897052,"[13049, 13050]",Der Vergoldete Buddha : Traditionelles Kunsthandwerk Der Newar-Giesser in Nepal,79,de,2017,,Religious Subjects Depicted In Art
185645,3836564149,"[24870, 24871]",The Book of Miracles,79,en,2017,4.59,Religious Subjects Depicted In Art
185646,761185666,[542],100 Illustrated Bible Verses : Inspiring Words. Beautiful Art.,79,en,2015,4.46,Religious Subjects Depicted In Art
